candidate_ID,assigned_ID,year,website,website.binary,party_full,incumbent_status,party_short
TX-N081W6K_Cole_S,N081W6K,2018,https://www.sherylcole.com/,1,Democrat,O,D
TX-CP82B62_Workman_P,CP82B62,2018,http://www.workmanfortexas.com/,1,Republican,I,R
TX-11KBT23_Goodwin_V,11KBT23,2018,https://www.vikki4txhouse.com/,1,Democrat,C,D
TX-3V71CC0_Howard_D,3V71CC0,2018,https://www.teamhowardtx.com/,1,Democrat,I,D
TX-2L017TP_Austin_K,2L017TP,2018,NA,0,Republican,C,R
TX-BA889L5_Hinojosa_G,BA889L5,2018,http://www.ginaforaustin.com/,1,Democrat,I,D
TX-70S75WT_Liebbe_B,70S75WT,2018,NA,0,Democrat,C,D
TX-5W69VH3_Hefner_C,5W69VH3,2018,http://www.colehefner.com/,1,Republican,I,R
TX-90Z9ZS0_Israel_C,90Z9ZS0,2018,http://celiafortexas.com,1,Democrat,I,D
TX-8VR6Q70_Rodriguez_E,8VR6Q70,2018,http://www.eddiefortexas.com/,1,Democrat,I,D
TX-3XKV786_Talarico_J,3XKV786,2018,https://www.jamestalarico.com/,1,Democrat,O,D
TX-374W0QZ_Flores_C,374W0QZ,2018,http://www.cynthiaflores52.com/,1,Republican,O,R
TX-411JA6G_Murr_A,411JA6G,2018,http://www.andrewmurr.org/,1,Republican,I,R
TX-KG97L93_Ertel_S,KG97L93,2018,https://ertel4district53.com/,1,Democrat,C,D
TX-9UD60L0_Richerson_K,9UD60L0,2018,https://www.richersonfortexas.com/,1,Democrat,O,D
TX-H3B937C_Buckley_B,H3B937C,2018,http://buckleycampaign.com/,1,Republican,O,R
TX-66WOI01_Shine_H,66WOI01,2018,https://www.shinefortexas.com/,1,Republican,I,R
TX-C605D4D_Anderson_C,C605D4D,2018,http://www.docandersonfortexas.com/,1,Republican,I,R
TX-0I3L7T1_Turner-Pearson_K,0I3L7T1,2018,https://www.ktp4texas.com/,1,Democrat,C,D
TX-36W2OC2_Rogers_J,36W2OC2,2018,NA,0,Democrat,C,D
TX-IUS2159_Ashby_T,IUS2159,2018,http://trentashby.com/,1,Republican,I,R
TX-SL0J234_Burns_D,SL0J234,2018,http://www.burnsfortexas.com/,1,Republican,I,R
TX-7JK33L2_Sheffield_J,7JK33L2,2018,http://www.jdfortexas.com/,1,Republican,I,R
TX-097W8QN_Schaefer_M,097W8QN,2018,http://mattfortexas.org/,1,Republican,I,R
TX-M930B8N_Katz_N,M930B8N,2018,https://www.katzfortexas.com/,1,Independent,C,O
TX-0H3Y55H_Lang_M,0H3Y55H,2018,http://votemikelang.com/,1,Republican,I,R
TX-92L3ON9_King_P,92L3ON9,2018,http://www.philking.com/,1,Republican,I,R
TX-96C4H9J_Schaab_D,96C4H9J,2018,https://davidschaab2018.com/,1,Libertarian,O,O
TX-4A5O0I8_Hefner_V,4A5O0I8,2018,http://valeriehefner.com/,1,Democrat,O,D
TX-686IW3T_Smith_R,686IW3T,2018,https://www.reggiesmithfortexashouse.com/,1,Republican,O,R
TX-B7T1A58_Haines_L,B7T1A58,2018,https://www.laurahainesfortexas.com/,1,Democrat,C,D
TX-7SY821M_Parker_T,7SY821M,2018,http://www.tanparker.com/,1,Republican,I,R
TX-WX25Z40_Dietrich_N,WX25Z40,2018,NA,0,Libertarian,C,O
TX-502HE5Z_Morris_A,502HE5Z,2018,https://morrisfortexas.com/,1,Democrat,C,D
TX-36OR26I_Stucky_L,36OR26I,2018,http://www.lynnstucky.com/,1,Republican,I,R
TX-336YA7M_Beckley_M,336YA7M,2018,https://www.michellebeckley.com,1,Democrat,C,D
TX-N101RK2_Simmons_R,N101RK2,2018,http://www.ronsimmons.com/,1,Republican,I,R
TX-6F6SV53_Shaheen_M,6F6SV53,2018,http://mattshaheen.com/,1,Republican,I,R
TX-406UVV6_Hirsch_S,406UVV6,2018,https://www.sharon4tx.com/,1,Democrat,C,D
TX-304TD2Y_Depew_S,304TD2Y,2018,https://sarahdepew.com/,1,Democrat,C,D
TX-3E2I1W0_Leach_J,3E2I1W0,2018,http://www.jeffleach.com/,1,Republican,I,R
TX-Z57U56B_Springer_D,Z57U56B,2018,http://votedrewspringer.com/,1,Republican,I,R
TX-VYZ8793_Frank_J,VYZ8793,2018,http://www.votejamesfrank.com/,1,Republican,I,R
TX-78M4B2Q_Dean_J,78M4B2Q,2018,http://www.jaydeanfortexas.com/,1,Republican,I,R
TX-4484AHK_Luton_J,4484AHK,2018,https://www.julieluton4texas.com/,1,Democrat,C,D
TX-1GH1R72_Sanford_S,1GH1R72,2018,http://scottsanford.us/,1,Republican,I,R
TX-40QLQ24_Hatton_S,40QLQ24,2018,https://www.texansforsam.com/,1,Democrat,C,D
TX-5UW16N1_Lambert_S,5UW16N1,2018,http://texansforstan.com/,1,Republican,I,R
TX-07D5Y0W_Darby_D,07D5Y0W,2018,http://www.drewdarby.com/,1,Republican,I,R
TX-64T8XV5_Phillips_S,64T8XV5,2018,https://www.stephanie4tx73.com/,1,Democrat,C,D
TX-782N7ZP_Biedermann_K,782N7ZP,2018,http://kylebiedermann.com/,1,Republican,I,R
TX-41YG48U_Nevarez_P,41YG48U,2018,http://www.ponchonevarez.com/,1,Democrat,I,D
TX-6V31IH6_Gonzalez_M,6V31IH6,2018,http://www.maryegonzalez.com/,1,Democrat,I,D
TX-24S83CA_Blanco_C,24S83CA,2018,http://www.cesarforelpaso.com/,1,Democrat,I,D
TX-M356JN0_Ortega_E,M356JN0,2018,http://www.linafortexas.com/,1,Democrat,I,D
TX-FK521T4_Lane_J,FK521T4,2018,NA,0,Republican,C,R
TX-N72A29A_Moody_J,N72A29A,2018,NA,0,Democrat,I,D
TX-25P53DS_Pickett_J,25P53DS,2018,http://www.joepickett.com/,1,Democrat,I,D
TX-Z1OO623_Harris_C,Z1OO623,2018,https://www.codyfortexas.com/,1,Republican,O,R
TX-2X3Q53G_Ratcliff_W,2X3Q53G,2018,https://www.ratcliff2018.com/,1,Democrat,O,D
TX-9FY3T09_King_T,9FY3T09,2018,http://tracyoking.com/,1,Democrat,I,D
TX-J38RR75_Gamboa_A,J38RR75,2018,NA,0,Democrat,C,D
TX-IB98D83_Landgraf_B,IB98D83,2018,http://www.brookslandgraf.com/,1,Republican,I,R
TX-050U4NZ_Bounds_S,050U4NZ,2018,NA,0,Democrat,C,D
TX-9YR140A_Craddick_T,9YR140A,2018,NA,0,Republican,I,R
TX-F9147LR_Burrows_D,F9147LR,2018,http://www.burrows4tx.com/,1,Republican,I,R
TX-7H29EI3_Landry_D,7H29EI3,2018,http://www.landryforwesttx.com/,1,Democrat,C,D
TX-1N772XG_Fields_S,1N772XG,2018,http://fieldsfor84.com/,1,Democrat,C,D
TX-6IC65V9_Frullo_J,6IC65V9,2018,http://www.johnfrullo.com/,1,Republican,I,R
TX-0H36PV1_Cantu_J,0H36PV1,2018,https://www.jcantu4tx85.com/,1,Democrat,C,D
TX-9CT7A38_Stephenson_P,9CT7A38,2018,http://www.philfortexas.com/,1,Republican,I,R
TX-3587MMF_Purcell_M,3587MMF,2018,https://www.purcell2018.com/,1,Democrat,C,D
TX-8YZ8L94_Smithee_J,8YZ8L94,2018,NA,0,Republican,I,R
TX-M6U5F87_Price_F,M6U5F87,2018,http://www.fourprice.org/,1,Republican,I,R
TX-V4J56M0_Barron_E,V4J56M0,2018,NA,0,Democrat,C,D
TX-2K6RC61_King_K,2K6RC61,2018,http://www.kingfortexas.com/,1,Republican,I,R
TX-DK128S0_Ash_R,DK128S0,2018,https://www.rayash4hd89.com/,1,Democrat,O,D
TX-SEL2040_Noble_C,SEL2040,2018,http://votecandynoble.com/,1,Republican,O,R
TX-9B5O30Y_Paddie_C,9B5O30Y,2018,http://www.chrispaddie.com/,1,Republican,I,R
TX-E8415CJ_Romero_R,E8415CJ,2018,http://www.ramonromerojr.com/,1,Democrat,I,D
TX-QE28F60_Sims_J,QE28F60,2018,http://votesims.com/,1,Democrat,C,D
TX-LD94L93_Klick_S,LD94L93,2018,http://www.stephanieklick.com/,1,Republican,I,R
TX-U1391JW_Espinoza_E,U1391JW,2018,NA,0,Libertarian,C,O
TX-4O0EK79_Stickland_J,4O0EK79,2018,http://jonathanstickland.com/,1,Republican,I,R
TX-9Y64L8E_Riddell_S,9Y64L8E,2018,https://www.steveriddellfortexas92.com/,1,Democrat,C,D
TX-F18D7O0_Bean_N,F18D7O0,2018,https://nancybean4tx.org/,1,Democrat,C,D
TX-6F1GQ32_Krause_M,6F1GQ32,2018,https://www.mattkrause.org/,1,Republican,I,R
TX-53K2P6G_Jones_F,53K2P6G,2018,https://www.jonesfortxhd94.com/,1,Democrat,C,D
TX-6S2B3Y1_Pallett_J,6S2B3Y1,2018,NA,0,Libertarian,C,O
TX-GW6869G_Tinderholt_T,GW6869G,2018,http://tonytinderholt.com/,1,Republican,I,R
TX-P28A5K7_Burns_J,P28A5K7,2018,NA,0,Libertarian,C,O
TX-V28DE97_West_S,V28DE97,2018,NA,0,Republican,C,R
TX-C333Z8L_Collier_N,C333Z8L,2018,http://votenicolecollier.com/,1,Democrat,I,D
TX-H5NA433_Ray_R,H5NA433,2018,http://voteryanray.com/,1,Democrat,C,D
TX-NDQ4116_Parmer_S,NDQ4116,2018,NA,0,Libertarian,C,O
TX-359I1LI_Zedler_B,359I1LI,2018,http://www.billzedler.org/,1,Republican,I,R
TX-3N75D8E_Wingo_R,3N75D8E,2018,NA,0,Libertarian,C,O
TX-P0N7R08_McLaughlin_B,P0N7R08,2018,https://www.beth4tx97.com/,1,Democrat,C,D
TX-83QG9B6_Goldman_C,83QG9B6,2018,http://craiggoldman.org/,1,Republican,I,R
TX-7M59U5F_Moore_H,7M59U5F,2018,NA,0,Libertarian,C,O
TX-Q122XU9_Capriglione_G,Q122XU9,2018,http://votegiovanni.com/,1,Republican,I,R
TX-Q851V4Z_Ringo_M,Q851V4Z,2018,https://ringofortexas.com/,1,Democrat,C,D
TX-5F5D82C_Stackhouse_M,5F5D82C,2018,NA,0,Democrat,C,D
TX-69V4E8O_Geren_C,69V4E8O,2018,http://charliegeren.com/,1,Republican,I,R
TX-Z34T6T3_Powell_B,Z34T6T3,2018,http://www.beverlypowell.com/,1,Democrat,C,D
TX-R4T473J_Burton_K,R4T473J,2018,https://konniburton.com/,1,Republican,I,R
TX-4X691EB_Hindman_G,4X691EB,2018,https://votehindman.com/,1,Republican,C,R
TX-N90OW13_Verlander_M,N90OW13,2018,NA,0,Libertarian,C,O
TX-5ZU40B3_Watson_K,5ZU40B3,2018,http://www.kirkwatson.com/,1,Democrat,I,D
TX-5XPA740_Velsquez_G,5XPA740,2018,NA,0,Libertarian,C,O
TX-97SS7Z0_Orr_R,97SS7Z0,2018,http://www.randyorr.com/,1,Republican,C,R
TX-2XG549L_Whitmire_J,2XG549L,2018,http://www.johnwhitmire.com/,1,Democrat,I,D
TX-0G9UB19_Johnson_N,0G9UB19,2018,https://nathanfortexas.com/,1,Democrat,C,D
TX-J2D30K2_Huffines_D,J2D30K2,2018,http://www.donhuffines.com/,1,Republican,I,R
TX-3C418GJ_LaCount_L,3C418GJ,2018,https://lacount4sd17.nationbuilder.com/,1,Libertarian,C,O
TX-2TP540N_Lucido_R,2TP540N,2018,https://ritalucido.com/,1,Democrat,C,D
TX-55E0Y5R_Huffman_J,55E0Y5R,2018,https://joanhuffman.com/,1,Republican,I,R
TX-C8PA037_Scudder_K,C8PA037,2018,https://scudderforsenate.com/,1,Democrat,C,D
TX-4GY72Q4_West_R,4GY72Q4,2018,https://royce-West Virginia.org/,1,Democrat,I,D
TX-YT842O3_Kling_S,YT842O3,2018,https://www.klingfortexas.org/,1,Democrat,C,D
TX-4101DZX_Campbell_D,4101DZX,2018,https://www.donnacampbell.com/,1,Republican,I,R
TX-5I4GP77_Quarles_B,5I4GP77,2018,NA,0,Libertarian,C,O
TX-90V74EB_Layton_S,90V74EB,2018,http://laytonforstatesenate.com/,1,Democrat,C,D
TX-1O723DM_Nichols_R,1O723DM,2018,https://nicholsforsenate.com/,1,Republican,I,R
TX-658NP7B_Lopez_K,658NP7B,2018,https://www.lopez4texas.com/,1,Democrat,C,D
TX-02TO55G_Fallon_P,02TO55G,2018,https://fallonfortexas.com/,1,Republican,C,R
TX-07JI97I_Westbrook_J,07JI97I,2018,NA,0,Libertarian,C,O
TX-33FY71Q_Seliger_K,33FY71Q,2018,https://www.kelseliger.com/,1,Republican,I,R
TX-395UJY1_Lyons_A,395UJY1,2018,https://www.amyfortexassenate.com/,1,Libertarian,C,O
TX-M2L045N_Walsh_M,M2L045N,2018,https://www.megwalshfortexas.com/,1,Democrat,C,D
TX-68F4NI6_Schwertner_C,68F4NI6,2018,http://www.drschwertner.com/,1,Republican,I,R
TX-8PS161N_Romero_D,8PS161N,2018,https://davidromerotxsenate.com/,1,Democrat,C,D
TX-ZA25V01_Glass_T,ZA25V01,2018,https://www.tomglass.org/,1,Libertarian,C,O
TX-8483RNI_Bettencourt_P,8483RNI,2018,https://www.paulbettencourt.com/,1,Republican,I,R
TX-B4E27W1_Paxton_A,B4E27W1,2018,https://angelapaxton.com/,1,Republican,O,R
TX-R0T18D6_Phariss_M,R0T18D6,2018,https://www.markphariss.com/,1,Democrat,O,D
TX-Y49Q64V_Burud_G,Y49Q64V,2018,https://burudfortexas.com/,1,Democrat,C,D
TX-0175INT_Hancock_K,0175INT,2018,http://www.kellyhancock.com/,1,Republican,I,R
UT-7BD994L_Ferry_J,7BD994L,2018,https://www.votejoelferry.com/,1,Republican,O,R
UT-Z9NZ059_Hardy_J,Z9NZ059,2018,https://joshhardy435.wixsite.com/mysite,1,Democrat,O,D
UT-096XR5P_Phipps_S,096XR5P,2018,NA,0,Independent,O,O
UT-R61Q7T8_Shurtliff_L,R61Q7T8,2018,https://louforutahhouse.com/,1,Democrat,O,D
UT-2984HEU_Brown_L,2984HEU,2018,https://www.votelorrainebrown.com/,1,Republican,O,R
UT-F30I53S_Allen_J,F30I53S,2018,https://www.voteforjasonallen.com/,1,Democrat,C,D
UT-K475FO2_Miles_K,K475FO2,2018,https://kellymiles.org/,1,Republican,I,R
UT-I58F72P_Jones_R,I58F72P,2018,https://www.rickjonesutah.com/,1,Democrat,C,D
UT-2A2E8I4_Schultz_M,2A2E8I4,2018,http://voteforschultz.com/,1,Republican,I,R
UT-E8ZG879_Ray_P,E8ZG879,2018,NA,0,Republican,I,R
UT-U5O298P_Uno_T,U5O298P,2018,https://www.tablynunoforutahhouse.com/,1,Democrat,C,D
UT-P856K3M_Day_S,P856K3M,2018,https://www.voteshanellday.com/,1,Democrat,C,D
UT-Z73BR61_Lisonbee_K,Z73BR61,2018,http://karianne.org/,1,Republican,I,R
UT-CV38L00_Wilson_B,CV38L00,2018,http://electbradwilson.com/,1,Republican,I,R
UT-34F0FA3_Miller_R,34F0FA3,2018,http://richmiller.us/,1,Democrat,C,D
UT-9FJ35H3_Zimmerman_B,9FJ35H3,2018,http://bdz.zimfam.org/,1,Libertarian,C,O
UT-3E4LE63_Nunn_C,3E4LE63,2018,http://www.CherylNunn.com,1,Democrat,C,D
UT-GB87A44_Handy_S,GB87A44,2018,http://www.stevehandyutah.com/,1,Republican,I,R
UT-J8WS306_Nunn_D,J8WS306,2018,https://www.dawnnunn.com/,1,Democrat,C,D
UT-OV7098N_Barlow_S,OV7098N,2018,http://www.votedrbarlow.com/,1,Republican,I,R
UT-G5137GZ_Alba_A,G5137GZ,2018,NA,0,Democrat,C,D
UT-580RLK5_Hawkes_T,580RLK5,2018,http://timothyhawkes.wordpress.com/,1,Republican,I,R
UT-RH08J40_Jones_C,RH08J40,2018,NA,0,Democrat,C,D
UT-0E97SM6_Speciale_J,0E97SM6,2018,https://joespeciale.me/,1,Libertarian,C,O
UT-E55HN86_Ward_R,E55HN86,2018,http://raywardutah.com/,1,Republican,I,R
UT-2MI45Q6_Allred_T,2MI45Q6,2018,NA,0,Democrat,C,D
UT-5UW5Q50_Moss_J,5UW5Q50,2018,https://jefferson4utah.com/,1,Republican,I,R
UT-K415YA0_Ballard_M,K415YA0,2018,https://melissagarffballard.com/,1,Republican,O,R
UT-727AV1G_Jones_R,727AV1G,2018,http://ryanforutah.com/,1,Democrat,O,D
UT-14G27IY_Vigil_D,14G27IY,2018,NA,0,Democrat,C,D
UT-86O1C8H_Sagers_D,86O1C8H,2018,https://www.douglassagers.com/,1,Republican,I,R
UT-J80P93U_Beltran_A,J80P93U,2018,https://www.beltranforutah.org/,1,Libertarian,C,O
UT-H8C1A35_Stallone_B,H8C1A35,2018,http://votebarbarastallone.com/,1,Republican,C,R
UT-4CQ5S08_Duckworth_S,4CQ5S08,2018,NA,0,Democrat,I,D
UT-EM9V505_Roose_M,EM9V505,2018,http://www.marileeroose.com/,1,Independent,C,O
UT-32RX60S_Jones_A,32RX60S,2018,https://www.electarnoldmjones.com/,1,Republican,C,R
UT-LS2506G_Hollins_S,LS2506G,2018,https://www.sandrahollins.com/,1,Democrat,I,D
UT-54L1W9B_Dailey-Provost_J,54L1W9B,2018,http://jenforutah.com/,1,Democrat,O,D
UT-QA560V4_Rosenbush_S,QA560V4,2018,https://rosenbush4utah.org/,1,Republican,O,R
UT-W229EU2_Nelson_C,W229EU2,2018,NA,0,Independent,C,O
UT-41T15RX_Briscoe_J,41T15RX,2018,http://votebriscoe.com/,1,Democrat,I,D
UT-9103CZN_Greene_J,9103CZN,2018,NA,0,Libertarian,C,O
UT-AE8E607_Hung_M,AE8E607,2018,https://hung4utah.com/,1,Republican,C,R
UT-00S47CN_Romero_A,00S47CN,2018,http://www.angelaromero.com/,1,Democrat,I,D
UT-409A2QM_Brammer_B,409A2QM,2018,https://www.votebrammer.com/,1,Republican,O,R
UT-D540CS1_Crosby_C,D540CS1,2018,NA,0,Independent,O,O
UT-0X4I4C4_Luntz_E,0X4I4C4,2018,http://elisabethluntzforutahhouse27.com/,1,Democrat,O,D
UT-4492OMV_Buchman_J,4492OMV,2018,http://www.josephbuchman.com/,1,Libertarian,O,O
UT-23RF65I_King_B,23RF65I,2018,http://www.kingforrep.com/,1,Democrat,I,D
UT-PB93Z79_Wayne_K,PB93Z79,2018,https://www.wayne4you4utah.org/,1,Democrat,C,D
UT-NS89H62_Perry_L,NS89H62,2018,http://www.leeperryutah.com/,1,Republican,I,R
UT-419H6DW_Mecham_M,419H6DW,2018,NA,0,Democrat,C,D
UT-97R7Z4I_Potter_V,97R7Z4I,2018,http://www.votevalpotter.com/,1,Republican,I,R
UT-N06KH00_Burch_R,N06KH00,2018,http://www.burchforutah.com/,1,Democrat,C,D
UT-4S3U0Z7_Winder_M,4S3U0Z7,2018,http://www.mikewinder.com/,1,Republican,I,R
UT-5J1O87P_Fabbi_B,5J1O87P,2018,NA,0,Independent,C,O
UT-8AQ01Y6_Johnson_F,8AQ01Y6,2018,NA,0,Republican,C,R
UT-70VG2K4_Weight_E,70VG2K4,2018,http://www.liz4utah.com/,1,Democrat,I,D
UT-X0897KZ_Jones_B,X0897KZ,2018,NA,0,Independent,O,O
UT-3HM74R4_Bonham_B,3HM74R4,2018,https://bradedisonbonham.com/,1,Republican,O,R
UT-J9O2E90_Harrison_S,J9O2E90,2018,http://votesuz.com/,1,Democrat,O,D
UT-361MKH9_Hatch_I,361MKH9,2018,NA,0,Democrat,C,D
UT-3298HOC_Hall_C,3298HOC,2018,http://www.votecraighall.com/,1,Republican,I,R
UT-TAR7020_Young_D,TAR7020,2018,NA,0,Republican,C,R
UT-C082PY2_Kwan_K,C082PY2,2018,http://karenkwanforutah.com/,1,Democrat,I,D
UT-W3WN423_Travis_C,W3WN423,2018,NA,0,Libertarian,C,O
UT-DV55J86_Edgel_R,DV55J86,2018,http://edgel4utah.com/,1,Republican,C,R
UT-ZUE1992_Wheatley_M,ZUE1992,2018,NA,0,Democrat,I,D
UT-5BSK228_Zenger_T,5BSK228,2018,http://www.toddzenger.com/,1,Republican,C,R
UT-5MB4W65_Arent_P,5MB4W65,2018,http://www.patricearent.com/,1,Democrat,I,D
UT-F525MV0_Sundwall_D,F525MV0,2018,http://www.sundwallforhouse-utah.com/,1,Republican,C,R
UT-34R92OV_Moss_C,34R92OV,2018,http://carolmossforhouse.com/,1,Democrat,I,D
UT-8L2U3C3_Harwood_E,8L2U3C3,2018,https://harwoodforhouse.com/,1,Democrat,C,D
UT-KM17K64_Hutchings_E,KM17K64,2018,NA,0,Republican,I,R
UT-6XNG523_Peck_S,6XNG523,2018,NA,0,Democrat,C,D
UT-75XU84C_Dunnigan_J,75XU84C,2018,http://electdunnigan.com/,1,Republican,I,R
UT-DTQ7491_Johnson_D,DTQ7491,2018,https://www.danjohnson4utah.com/,1,Republican,C,R
UT-63ZR36M_Brundage_J,63ZR36M,2018,NA,0,Democrat,C,D
UT-BI13U39_Else_D,BI13U39,2018,NA,0,Independent,O,O
UT-E9Q7A52_Kraus_P,E9Q7A52,2018,NA,0,Republican,O,R
UT-7F929JN_Pitcher_S,7F929JN,2018,https://www.electstephanie.com/,1,Democrat,O,D
UT-02RG2U4_Strong_M,02RG2U4,2018,NA,0,Republican,O,R
UT-I28R38D_Walston_S,I28R38D,2018,https://www.votewalston.com/,1,Independent,O,O
UT-47D2A9G_Garvin_W,47D2A9G,2018,https://www.wendyforutah.com/,1,Democrat,O,D
UT-2C19U0G_Martz_A,2C19U0G,2018,NA,0,Independent,C,O
UT-5Y8P7P2_Coleman_K,5Y8P7P2,2018,http://www.kimcoleman4utah42.com/,1,Republican,I,R
UT-0Z06XA4_Curtis_S,0Z06XA4,2018,NA,0,Libertarian,C,O
UT-QG5F511_Acton_C,QG5F511,2018,NA,0,Republican,I,R
UT-LV1U244_Lewis_D,LV1U244,2018,http://dianelewiscampaign.com/,1,Democrat,C,D
UT-6H3OI15_Stoddard_A,6H3OI15,2018,https://www.voteandrewstoddard.com/,1,Democrat,C,D
UT-0T816CH_Cutler_B,0T816CH,2018,http://www.electbrucecutler.org/,1,Republican,I,R
UT-993CJ3O_Eliason_S,993CJ3O,2018,NA,0,Republican,I,R
UT-8NFP131_Johnson_G,8NFP131,2018,NA,0,Republican,C,R
UT-73B4UP1_Walker_L,73B4UP1,2018,https://walker4utah.com/,1,Libertarian,C,O
UT-K995H4M_Poulson_M,K995H4M,2018,http://www.mariepoulson.org/,1,Democrat,I,D
UT-2Y533PL_Bell_S,2Y533PL,2018,NA,0,Democrat,C,D
UT-014DGY0_Ivory_K,014DGY0,2018,https://www.voteivory.com/,1,Republican,I,R
UT-FZ06G73_Heineman_A,FZ06G73,2018,NA,0,Independent,C,O
UT-JO6D252_Stratton_K,JO6D252,2018,http://kevenstratton.com/,1,Republican,I,R
UT-E612Y9J_Russell_M,E612Y9J,2018,NA,0,Independent,C,O
UT-426ZVW1_Sudweeks_A,426ZVW1,2018,http://www.anthonysudweeks.com,1,Democrat,C,D
UT-U87RP96_Spendlove_R,U87RP96,2018,http://robertspendlove.com/,1,Republican,I,R
UT-F3NG082_Snider_C,F3NG082,2018,https://www.caseysnider.com/,1,Republican,C,R
UT-46AU4R1_Brown_K,46AU4R1,2018,https://www.karinaforutah.com/,1,Democrat,C,D
UT-HH5Z776_Wiesen_M,HH5Z776,2018,https://www.meganweisen.com/,1,Democrat,C,D
UT-L92Q81C_Pulsipher_S,L92Q81C,2018,NA,0,Republican,I,R
UT-2U5W12T_Stenquist_J,2U5W12T,2018,http://jeffstenquist.com/,1,Republican,O,R
UT-S5R090J_Weeks_M,S5R090J,2018,http://micheleweeks.com/,1,Democrat,O,D
UT-A5Q59F9_McClellan_D,A5Q59F9,2018,https://www.votedanmcclellan.com/,1,Democrat,C,D
UT-T0Q6B82_Knotwell_J,T0Q6B82,2018,http://www.johnknotwell.com,1,Republican,I,R
UT-68V1YA4_Neville_C,68V1YA4,2018,https://www.chris53.com/,1,Democrat,C,D
UT-ANB8619_Wilde_L,ANB8619,2018,http://www.votelogan53.com/,1,Republican,I,R
UT-W03O82H_Miller_M,W03O82H,2018,https://www.votemiller54.com/,1,Democrat,C,D
UT-DD8O408_Quinn_T,DD8O408,2018,NA,0,Republican,I,R
UT-340ENU2_Higgins_C,340ENU2,2018,NA,0,Democrat,C,D
UT-N4U762Y_Chew_S,N4U762Y,2018,NA,0,Republican,I,R
UT-876H9XH_Christofferson_K,876H9XH,2018,NA,0,Republican,I,R
UT-6B7A31T_Stirling_H,6B7A31T,2018,https://www.hillarystirling.com/,1,Independent,O,O
UT-WF377S5_Hawkins_J,WF377S5,2018,http://www.electjonhawkins.com/,1,Republican,O,R
UT-G791V0I_Zaritsky_L,G791V0I,2018,http://votelynnzaritsky.com/,1,Democrat,C,D
UT-H476M6P_Hatch_R,H476M6P,2018,NA,0,Independent,C,O
UT-74J8MU5_Owens_D,74J8MU5,2018,NA,0,Republican,I,R
UT-H44HQ33_Hmura_G,H44HQ33,2018,NA,0,Independent,C,O
UT-CZ6R823_Peterson_V,CZ6R823,2018,NA,0,Republican,I,R
UT-0C1Z47P_Maloy_C,0C1Z47P,2018,http://www.corymaloy.com/,1,Republican,I,R
UT-8KW58H8_Keele_A,8KW58H8,2018,https://alankeeleforutahhouse.blogspot.com/,1,Democrat,C,D
UT-9LFN376_Daw_B,9LFN376,2018,http://www.braddaw.com/,1,Republican,I,R
UT-2VU45G9_Chase_E,2VU45G9,2018,https://voteericchase.com/,1,Independent,C,O
UT-50WB4O2_Styles_M,50WB4O2,2018,NA,0,Green,C,O
UT-5H22DQ9_Judkins_M,5H22DQ9,2018,https://marshajudkins.com/,1,Republican,I,R
UT-B7P60P6_Seegmiller_T,B7P60P6,2018,NA,0,Republican,I,R
UT-141AC7Q_Robertson_A,141AC7Q,2018,NA,0,Republican,I,R
UT-C58B94Q_Friend_D,C58B94Q,2018,http://friendforutah.com/,1,Democrat,C,D
UT-1161KHB_Miller_H,1161KHB,2018,https://www.halforhouse.com/,1,Democrat,C,D
UT-6LM00U3_Thurston_N,6LM00U3,2018,http://www.normthurston.com/,1,Republican,I,R
UT-HJ63X36_Womack_S,HJ63X36,2018,https://sueawomackutah.weebly.com/,1,Democrat,C,D
UT-1AU12B2_Gibson_F,1AU12B2,2018,NA,0,Republican,I,R
UT-Q210XN1_Dayton_P,Q210XN1,2018,NA,0,Democrat,C,D
UT-970A1XP_McKell_M,970A1XP,2018,http://www.mikemckell.com,1,Republican,I,R
UT-1QA02I2_Roberts_M,1QA02I2,2018,http://marcroberts67.com/,1,Republican,I,R
UT-744Q7BD_Cox_D,744Q7BD,2018,NA,0,Libertarian,C,O
UT-H0AH106_Pearson_K,H0AH106,2018,NA,0,Independent,C,O
UT-J24H30D_Wall_M,J24H30D,2018,https://www.wall4house68.com/,1,Democrat,C,D
UT-FV555V7_Rogers_W,FV555V7,2018,https://warrenrogers.org/,1,Independent,C,O
UT-9T199FU_Nelson_M,9T199FU,2018,http://www.merrillnelson.com/,1,Republican,I,R
UT-G873E7R_Glenn_T,G873E7R,2018,https://votetimglenn.com/,1,Democrat,C,D
UT-606LSJ7_Watkins_C,606LSJ7,2018,NA,0,Republican,I,R
UT-G860V0B_Owen_D,G860V0B,2018,NA,0,Democrat,C,D
UT-C56K9B1_Andersen_K,C56K9B1,2018,http://www.andersenfordistrict7.com/,1,Republican,I,R
UT-ST766B5_Greenberg_R,ST766B5,2018,NA,0,Democrat,C,D
UT-D8TR551_Albrecht_C,D8TR551,2018,NA,0,Republican,I,R
UT-7DL5B56_Goode_C,7DL5B56,2018,https://www.chuckgoode.com/,1,Democrat,C,D
UT-HS2G816_Last_B,HS2G816,2018,NA,0,Republican,I,R
UT-K9673JO_Short_B,K9673JO,2018,http://shortforutah.com/,1,Libertarian,O,O
UT-K7J381C_Shipp_R,K7J381C,2018,https://electrexshipp.com/,1,Republican,O,R
