candidate_ID,assigned_ID,year,website_url,website_binary,party_full,incumbent_status,party_short
PA-1A616GP_Elmore_R,1A616GP,2020,http://www.friendsofricoelmore.net/,1,Republican,C,R
PA-4T587ZB_Wentling_P,4T587ZB,2020,NA,0,Republican,I,R
PA-867Q5HM_Hayes_H,867Q5HM,2020,https://hayesforpa.com/,1,Democrat,C,D
PA-83XF8J1_Tomlinson_K,83XF8J1,2020,https://kcforstaterep.com/,1,Republican,I,R
PA-01COU93_Wheatley_J,01COU93,2020,https://www.jakewheatley.com/,1,Democrat,I,D
PA-G7CA764_Kinkead_E,G7CA764,2020,https://www.emily4pa20.com/,1,Democrat,C,D
PA-6O0N6N7_Innamorato_S,6O0N6N7,2020,https://www.saraforpa.com/,1,Democrat,I,D
PA-5382LAE_Waugh_J,5382LAE,2020,https://johnforpa.com/,1,Republican,C,R
PA-9VAD400_Schweyer_P,9VAD400,2020,http://www.peterschweyer.com/,1,Democrat,I,D
PA-2Y078ZU_Frankel_D,2Y078ZU,2020,NA,0,Democrat,I,D
PA-608K8ZZ_Walker_J,608K8ZZ,2020,https://www.jaytingwalker.com/,1,Independent,C,O
PA-17L65BL_Gainey_E,17L65BL,2020,NA,0,Democrat,I,D
PA-D8916TD_Markosek_B,D8916TD,2020,http://www.markosek4pa.com/,1,Democrat,I,D
PA-7U5IR17_Ritter_J,7U5IR17,2020,NA,0,Republican,C,R
PA-M9N59X9_Friel_P,M9N59X9,2020,https://www.paulfriel.com/,1,Democrat,C,D
PA-0SZ29Q8_Hennessey_T,0SZ29Q8,2020,http://www.rephennessey.com/,1,Republican,I,R
PA-K92E1F2_Deasy_D,K92E1F2,2020,NA,0,Democrat,I,D
PA-Y31SF89_Skopov_E,Y31SF89,2020,https://www.electemily4pa.com/,1,Democrat,C,D
PA-49I0AP9_Mercuri_R,49I0AP9,2020,https://www.robmercuri.com/,1,Republican,C,R
PA-C34DG31_Katz_M,C34DG31,2020,https://www.marlenekatzforpa.com/,1,Democrat,C,D
PA-93K5P2T_Schroeder_M,93K5P2T,2020,https://www.meghanforpa.com/,1,Republican,I,R
PA-976I6NW_Schmolze_N,976I6NW,2020,https://repentwithnate.com/,1,Independent,C,O
PA-94CHZ56_Shulman_L,94CHZ56,2020,https://lissaforpa.com/,1,Democrat,C,D
PA-2X4GY69_Mizgorski_L,2X4GY69,2020,NA,0,Republican,I,R
PA-WC240R3_Warren_P,WC240R3,2020,https://www.perrywarren.com/,1,Democrat,I,D
PA-9GF703L_Adcock_C,9GF703L,2020,https://www.electcharlieadcock.com/,1,Republican,C,R
PA-94AJ19G_DeLuca_A,94AJ19G,2020,NA,0,Democrat,I,D
PA-QU52Z66_Dermody_F,QU52Z66,2020,https://frankdermody.com/,1,Democrat,I,D
PA-DV656P2_DelRosso_C,DV656P2,2020,https://carrieforpa.com/,1,Republican,C,R
PA-12F6SH9_Lee_S,12F6SH9,2020,https://www.summerforpa.com/,1,Democrat,I,D
PA-3ZDA739_Davis_A,3ZDA739,2020,NA,0,Democrat,I,D
PA-8AL26S4_Benham_J,8AL26S4,2020,https://benhamforpa.com/,1,Democrat,C,D
PA-96ITI38_Doyle_A,96ITI38,2020,http://www.doyleforpa.com/,1,Republican,C,R
PA-D237YU8_Padora_J,D237YU8,2020,https://www.johnpadoraforstaterep.com/,1,Democrat,C,D
PA-U24Q13W_Fee_M,U24Q13W,2020,http://www.repfee.com/,1,Republican,I,R
PA-10DV5D6_Pisciottano_N,10DV5D6,2020,https://nickforpa.com/,1,Democrat,C,D
PA-9CQ6Z93_Book_L,9CQ6Z93,2020,https://www.votelindabook.com/,1,Republican,C,R
PA-4WE526L_Oliphant_S,4WE526L,2020,https://sarasummeroliphant.com/,1,Democrat,C,D
PA-551FTC1_Puskaric_M,551FTC1,2020,https://puskaricforpa.com/?,1,Republican,I,R
PA-ND4S239_Guidi_S,ND4S239,2020,https://www.sharon4pa.com/,1,Democrat,C,D
PA-QG0492U_Mihalek_N,QG0492U,2020,NA,0,Republican,I,R
PA-66FRU24_Wherley_M,66FRU24,2020,https://www.micheleforpa41.com/,1,Democrat,C,D
PA-511EI5K_Miller_B,511EI5K,2020,http://www.millerforpahouse.com/,1,Republican,I,R
PA-2II750K_Miller_D,2II750K,2020,http://www.votedanmiller.com/,1,Democrat,I,D
PA-9N00U6R_Korinko_K,9N00U6R,2020,NA,0,Republican,C,R
PA-AS88P50_Greiner_K,AS88P50,2020,http://www.repgreiner.com/,1,Republican,I,R
PA-S8219EH_Knoll_M,S8219EH,2020,http://knoll4pa44.com/,1,Democrat,C,D
PA-7NZ121K_Gaydos_V,7NZ121K,2020,https://www.votevaleriegaydos.com/,1,Republican,I,R
PA-NA57V36_Kulik_A,NA57V36,2020,http://www.anitaastorinokulik.com/,1,Democrat,I,D
PA-91SK04V_DeVito_D,91SK04V,2020,https://dannydevitopa.com/,1,Republican,C,R
PA-W34A40L_Timmins_B,W34A40L,2020,https://timminsforstaterep.com/,1,Democrat,C,D
PA-8VI7I43_Ortitay_J,8VI7I43,2020,http://citizensforjasonortitay.com/,1,Republican,I,R
PA-0YDU839_Owens_F,0YDU839,2020,https://fredowensforpahouse.com/,1,Democrat,C,D
PA-3K115JE_Gillespie_K,3K115JE,2020,http://www.repgillespie.com/,1,Republican,I,R
PA-0Y9A7X9_Shober_H,0Y9A7X9,2020,NA,0,Democrat,C,D
PA-O91O92W_O'Neal_T,O91O92W,2020,NA,0,Republican,I,R
PA-0E77PU9_Barli_R,0E77PU9,2020,NA,0,Democrat,C,D
PA-00MU5T6_Cook_B,00MU5T6,2020,https://aurorafreelance.poliengine.com/,1,Republican,I,R
PA-R6375HF_Snyder_P,R6375HF,2020,NA,0,Democrat,I,D
PA-KAQ8147_Yost_L,KAQ8147,2020,https://www.voteyost2020.com/,1,Republican,C,R
PA-B28S11R_Dowling_M,B28S11R,2020,http://matthewddowling.com/,1,Republican,I,R
PA-55I0HB2_Cochran_H,55I0HB2,2020,https://harryyoungcochran.com/,1,Democrat,C,D
PA-923MIM2_Warner_R,923MIM2,2020,NA,0,Republican,I,R
PA-FQ491F5_Malagari_S,FQ491F5,2020,https://www.votemalagari.com/,1,Democrat,I,D
PA-49A9H7C_Arnott_M,49A9H7C,2020,https://milesarnott.com/,1,Republican,C,R
PA-Q9N24E9_Waldenberger_J,Q9N24E9,2020,NA,0,Independent,C,O
PA-896M1YO_Brooks_R,896M1YO,2020,NA,0,Republican,I,R
PA-69ZI6X3_Petrarca_J,69ZI6X3,2020,NA,0,Democrat,I,D
PA-J9B945Q_Silvis_J,J9B945Q,2020,http://silvisforpa.com/,1,Republican,C,R
PA-4Y4U9V9_Dunbar_G,4Y4U9V9,2020,http://www.repdunbar.com/,1,Republican,I,R
PA-SI2Z625_Nelson_E,SI2Z625,2020,NA,0,Republican,I,R
PA-7Z61R5W_Prah_R,7Z61R5W,2020,https://www.prah58.com/,1,Democrat,C,D
PA-S90D3Y2_Davanzo_E,S90D3Y2,2020,NA,0,Republican,I,R
PA-FY45U41_Reese_M,FY45U41,2020,http://www.repreese.com/,1,Republican,I,R
PA-852WQQ7_Pyle_J,852WQQ7,2020,http://www.jeffpyle.net/,1,Republican,I,R
PA-0DD83N8_Hanbidge_L,0DD83N8,2020,https://www.lizforpa.com/,1,Democrat,I,D
PA-YFF4041_Friebel_L,YFF4041,2020,NA,0,Republican,C,R
PA-N1S8R06_Semsick_D,N1S8R06,2020,https://www.dennysemsick.com/,1,Democrat,C,D
PA-6H064GN_Struzzi_J,6H064GN,2020,https://electjimstruzzi.com/,1,Republican,I,R
PA-EJ84S68_Oberlander_D,EJ84S68,2020,http://www.repoberlander.com/,1,Republican,I,R
PA-358O2QC_James_R,358O2QC,2020,http://www.repjames.com/,1,Republican,I,R
PA-5U08H2E_Bagdes-Canning_M,5U08H2E,2020,https://www.mikeforpa64.com/,1,Independent,C,O
PA-502WL8X_Rapp_K,502WL8X,2020,http://www.reprapp.com/,1,Republican,I,R
PA-17PNF20_Smith_B,17PNF20,2020,https://briansmith4staterep.com/,1,Republican,C,R
PA-97CW12D_Causer_M,97CW12D,2020,http://www.repcauser.com/,1,Republican,I,R
PA-I197HT3_Owlett_C,I197HT3,2020,https://www.owlettforparep.com/,1,Republican,I,R
PA-84N8TH4_Lawton_N,84N8TH4,2020,NA,0,Independent,C,O
PA-BC616T0_Metzgar_C,BC616T0,2020,http://www.repmetzgar.com/,1,Republican,I,R
PA-18ED61J_Bradford_M,18ED61J,2020,http://www.mattbradford.org/,1,Democrat,I,D
PA-AA19U89_Wissert_D,AA19U89,2020,http://danwissertforstaterep.com/,1,Republican,C,R
PA-X42M2H5_Saring_J,X42M2H5,2020,NA,0,Republican,C,R
PA-T9281OC_Rigby_J,T9281OC,2020,NA,0,Republican,I,R
PA-19IU0Z0_Burns_F,19IU0Z0,2020,NA,0,Democrat,I,D
PA-1S6M8V4_Terndrup_H,1S6M8V4,2020,https://www.terndrup4pa.com/,1,Republican,C,R
PA-0D0C54Y_Sankey_T,0D0C54Y,2020,http://www.repsankey.com/,1,Republican,I,R
PA-A54X3X8_Williams_D,A54X3X8,2020,https://dan4pa74.com/,1,Democrat,I,D
PA-6Z1U9W4_Hensel_D,6Z1U9W4,2020,NA,0,Republican,C,R
PA-TG3122V_Grimm_R,TG3122V,2020,https://grimm4rep.com/,1,Democrat,C,D
PA-3JD54Z9_Armanini_M,3JD54Z9,2020,NA,0,Republican,C,R
PA-7Y1D9T0_Waltz_J,7Y1D9T0,2020,https://electjoewaltz.com/,1,Democrat,C,D
PA-62H50WW_Borowicz_S,62H50WW,2020,https://www.votestephanie.com/,1,Republican,I,R
PA-5G14EY4_Conklin_H,5G14EY4,2020,NA,0,Democrat,I,D
PA-LUS9055_Yetsko_S,LUS9055,2020,https://letsgowithyetsko.com/,1,Republican,C,R
PA-4S1A1R4_Topper_J,4S1A1R4,2020,http://www.reptopper.com/,1,Republican,I,R
PA-XXG4185_Runk_J,XXG4185,2020,https://www.jasonrunk.com/,1,Democrat,C,D
PA-434R6EN_Schmitt_L,434R6EN,2020,NA,0,Republican,I,R
PA-LW710Z0_Gregory_J,LW710Z0,2020,https://www.jimgregoryforstatehouse.com/,1,Republican,I,R
PA-7Z2W6E8_Kidd_I,7Z2W6E8,2020,https://sites.google.com/mckmatter.com/ian-for-pa/,1,Democrat,C,D
PA-1HK951G_Irvin_R,1HK951G,2020,NA,0,Republican,I,R
PA-455C1JK_Hershey_J,455C1JK,2020,NA,0,Republican,I,R
PA-0IR7I22_Page-Delahaye_A,0IR7I22,2020,https://www.page4pa83.com/,1,Democrat,C,D
PA-W326XE5_Wheeland_J,W326XE5,2020,NA,0,Republican,I,R
PA-J5K18I7_Waldman_A,J5K18I7,2020,https://waldmanforthe84th.org/,1,Democrat,C,D
PA-0A44T2N_Hamm_J,0A44T2N,2020,NA,0,Republican,C,R
PA-GN7042H_Rowe_D,GN7042H,2020,NA,0,Republican,I,R
PA-X8M674M_Stambaugh_P,X8M674M,2020,https://voteperrystambaugh.com/,1,Republican,C,R
PA-2HE67U4_Miller_N,2HE67U4,2020,https://www.votenicmiller.com/,1,Democrat,C,D
PA-0H1WS23_Rothman_G,0H1WS23,2020,http://www.gregrothman.com/,1,Republican,I,R
PA-0E4EE41_Shakespeare_T,0E4EE41,2020,https://www.taraforpa.com/,1,Democrat,C,D
PA-N51E37Y_Delozier_S,N51E37Y,2020,http://www.repdelozier.com/,1,Republican,I,R
PA-2K56AF7_Kauffman_R,2K56AF7,2020,NA,0,Republican,I,R
PA-99MJH17_Schemel_P,99MJH17,2020,NA,0,Republican,I,R
PA-9IF377T_Moul_D,9IF377T,2020,NA,0,Republican,I,R
PA-BC3R631_Ross_D,BC3R631,2020,https://doug4pa.com/,1,Democrat,C,D
PA-27U49JC_Keefer_D,27U49JC,2020,NA,0,Republican,I,R
PA-330T2OT_Jones_M,330T2OT,2020,NA,0,Republican,I,R
PA-61E1UM3_Saylor_S,61E1UM3,2020,http://www.repsaylor.com/,1,Republican,I,R
PA-S94DO04_Hill-Evans_C,S94DO04,2020,NA,0,Democrat,I,D
PA-0E9J1V2_French_K,0E9J1V2,2020,https://www.electkaceyfrench.com/,1,Republican,C,R
PA-88OG4P8_Sturla_P,88OG4P8,2020,NA,0,Democrat,I,D
PA-HKS0800_Gulick_D,HKS0800,2020,https://www.danaforpa.com/,1,Democrat,C,D
PA-9X4J6D8_Mentzer_S,9X4J6D8,2020,http://www.repmentzer.com/,1,Republican,I,R
PA-49X3OS1_Troutman_B,49X3OS1,2020,https://billtroutmanforpa.net/,1,Democrat,C,D
PA-J4R19I4_Hickernell_D,J4R19I4,2020,NA,0,Republican,I,R
PA-RP685E1_Hodge_R,RP685E1,2020,https://www.rickhodgeforpa.com/,1,Democrat,C,D
PA-0I6B06P_Zimmerman_D,0I6B06P,2020,NA,0,Republican,I,R
PA-CZ7I250_Cutler_B,CZ7I250,2020,NA,0,Republican,I,R
PA-2Q9G14U_Clements_C,2Q9G14U,2020,https://docclements.com/,1,Democrat,C,D
PA-S1641IO_Ryan_F,S1641IO,2020,https://frankryan.org/,1,Republican,I,R
PA-0Q24D1L_Duvall_M,0Q24D1L,2020,https://duvallforpa.com/,1,Democrat,C,D
PA-7F3L40Y_Diamond_R,7F3L40Y,2020,NA,0,Republican,I,R
PA-6I070LR_Kim_P,6I070LR,2020,https://www.pattykim.com/,1,Democrat,I,D
PA-X6Y76D5_Smith_P,X6Y76D5,2020,https://pattysmithforpa.com/,1,Democrat,C,D
PA-2W3M85D_Helm_S,2W3M85D,2020,http://www.suehelm.net/,1,Republican,I,R
PA-095FQH6_Rodas_B,095FQH6,2020,https://rodasforpa.com/,1,Democrat,C,D
PA-2JE480O_Lewis_A,2JE480O,2020,NA,0,Republican,I,R
PA-9N6JS06_Drew_L,9N6JS06,2020,https://drewforstaterep.com/,1,Democrat,C,D
PA-U95D04Z_Mehaffie_T,U95D04Z,2020,https://www.tommehaffie.com/,1,Republican,I,R
PA-12XU5R4_Masser_K,12XU5R4,2020,http://www.repmasser.com/,1,Republican,I,R
PA-2N9GY12_Bourinski_R,2N9GY12,2020,NA,0,Independent,C,O
PA-RF3B841_Bourniski_R,RF3B841,2020,NA,0,Independent,C,O
PA-8Q3IM90_Culver_L,8Q3IM90,2020,NA,0,Republican,I,R
PA-T72M1S0_Monahan_B,T72M1S0,2020,NA,0,Democrat,C,D
PA-F5N5J97_Millard_D,F5N5J97,2020,NA,0,Republican,I,R
PA-X3973QA_Nuss_R,X3973QA,2020,http://rogernusspa109.com/,1,Independent,C,O
PA-72JA99U_Pickett_T,72JA99U,2020,NA,0,Republican,I,R
PA-09QIH09_Frey_L,09QIH09,2020,NA,0,Independent,C,O
PA-LW5U223_Fritz_J,LW5U223,2020,NA,0,Republican,I,R
PA-1RG143F_Mullins_K,1RG143F,2020,https://www.votemullins.com/,1,Democrat,I,D
PA-P1H276D_Noldy_M,P1H276D,2020,NA,0,Republican,C,R
PA-YN05P04_Flynn_M,YN05P04,2020,NA,0,Democrat,I,D
PA-6V8T3V1_Kresge_W,6V8T3V1,2020,NA,0,Republican,C,R
PA-232T4MA_Kosierowski_B,232T4MA,2020,https://bridgetforpa.com/,1,Democrat,I,D
PA-5KJ786L_May_J,5KJ786L,2020,https://mayforpa.com/,1,Republican,C,R
PA-24XO2T9_Madden_M,24XO2T9,2020,NA,0,Democrat,I,D
PA-40ETR34_Ridder_D,40ETR34,2020,https://voteridder.com/,1,Republican,C,R
PA-1NWC691_Eachus_T,1NWC691,2020,NA,0,Democrat,C,D
PA-2W8V62H_Toohil_T,2W8V62H,2020,NA,0,Republican,I,R
PA-W67H00R_Boback_K,W67H00R,2020,http://www.repboback.com/,1,Republican,I,R
PA-O266B6P_Carroll_M,O266B6P,2020,NA,0,Democrat,I,D
PA-L113Q0I_Holter_A,L113Q0I,2020,NA,0,Republican,C,R
PA-4IB43G3_Mullery_G,4IB43G3,2020,https://votemullery.com/,1,Democrat,I,D
PA-9YE614N_Chura_J,9YE614N,2020,https://johnchuraforstaterep.com/,1,Republican,C,R
PA-EVV6455_Smith_J,EVV6455,2020,https://www.paforjbs.com/,1,Democrat,C,D
PA-21THX63_Kaufer_A,21THX63,2020,NA,0,Republican,I,R
PA-4WM62M8_Pashinski_E,4WM62M8,2020,NA,0,Democrat,I,D
PA-21S0WW1_Heffley_D,21S0WW1,2020,http://www.repheffley.com/,1,Republican,I,R
PA-K2W359N_Symons_P,K2W359N,2020,NA,0,Democrat,C,D
PA-5F98J2C_Twardzik_T,5F98J2C,2020,https://tim2020.org/,1,Republican,C,R
PA-P740O4H_Picone_T,P740O4H,2020,https://www.piconeforpa.com/,1,Democrat,C,D
PA-J9E0W49_Knowles_J,J9E0W49,2020,NA,0,Republican,I,R
PA-815O1IA_Kerwin_J,815O1IA,2020,https://kerwinforpa125.com/,1,Republican,C,R
PA-5AT887H_Rozzi_M,5AT887H,2020,NA,0,Democrat,I,D
PA-F5882RF_Oswald_J,F5882RF,2020,https://jamesoswaldforstaterep.com/,1,Republican,C,R
PA-JC966Y3_Guzman_M,JC966Y3,2020,https://voteformannyguzman.com/,1,Democrat,C,D
PA-104BHW0_Gagliardo_V,104BHW0,2020,NA,0,Republican,C,R
PA-9RL3E52_Gillen_M,9RL3E52,2020,NA,0,Republican,I,R
PA-0PC86H9_McDonough_K,0PC86H9,2020,https://kellyforstaterep.com/,1,Democrat,C,D
PA-J590M3V_Cox_J,J590M3V,2020,NA,0,Republican,I,R
PA-5G0O2G4_Foley_L,5G0O2G4,2020,https://www.lamarfoleyforpa.com/,1,Democrat,C,D
PA-5T61D8N_Maloney_D,5T61D8N,2020,http://www.repmaloney.com/,1,Republican,I,R
PA-764WQF0_Branco_K,764WQF0,2020,https://www.branco4staterep.com/,1,Democrat,C,D
PA-550F8RW_Mackenzie_M,550F8RW,2020,https://mac4rep.com/,1,Republican,C,R
PA-830RVZ3_Schlossberg_M,830RVZ3,2020,NA,0,Democrat,I,D
PA-5D436AM_McNeill_J,5D436AM,2020,https://mcneillforpa.com/,1,Democrat,I,D
PA-K790FU7_Molony_D,K790FU7,2020,NA,0,Republican,C,R
PA-946T0SN_Mackenzie_R,946T0SN,2020,http://ryanforpa.com/,1,Republican,I,R
PA-8U36CY2_Samuelson_S,8U36CY2,2020,NA,0,Democrat,I,D
PA-21J51JO_Hough_S,21J51JO,2020,https://houghforpa135.com/,1,Republican,C,R
PA-W2S083Z_Freeman_R,W2S083Z,2020,https://votebobfreeman.com/,1,Democrat,I,D
PA-88DLP51_Brennan_K,88DLP51,2020,https://www.vote4brennan.com/,1,Democrat,C,D
PA-22H3E6Y_Emrick_J,22H3E6Y,2020,NA,0,Republican,I,R
PA-RWX8647_Zrinski_T,RWX8647,2020,https://www.vote4zrinski.org/,1,Democrat,C,D
PA-26M4FH1_Flood_A,26M4FH1,2020,https://www.voteannflood.com/,1,Republican,C,R
PA-74K68PW_Keegan_M,74K68PW,2020,https://www.keeganforpa139.com/,1,Democrat,C,D
PA-8CP35R2_Peifer_M,8CP35R2,2020,NA,0,Republican,I,R
PA-R7N894O_Galloway_J,R7N894O,2020,NA,0,Democrat,I,D
PA-464FJ4T_McGee_J,464FJ4T,2020,https://jeaninemcgeeforstaterep.com/,1,Republican,C,R
PA-R4574UZ_Davis_T,R4574UZ,2020,NA,0,Democrat,I,D
PA-961UTP5_Bellerby-Allen_K,961UTP5,2020,NA,0,Republican,C,R
PA-40HK70I_Lareau_L,40HK70I,2020,https://www.votelaurenlareau.org/,1,Democrat,C,D
PA-9EPW900_Farry_F,9EPW900,2020,http://www.repfarry.com/,1,Republican,I,R
PA-H32NN75_Ullman_W,H32NN75,2020,https://www.wendyullman.com/,1,Democrat,I,D
PA-K234W5J_Labs_S,K234W5J,2020,http://shelbyforpa.com/,1,Republican,C,R
PA-6V7H91A_Spillane_G,6V7H91A,2020,https://www.electgaryspillane.com/,1,Democrat,C,D
PA-Z9M742J_Polinchock_F,Z9M742J,2020,https://www.toddpolinchock.com/,1,Republican,I,R
PA-827GR7N_Colajezzi_R,827GR7N,2020,https://www.electrobyncolajezzi.com/,1,Democrat,C,D
PA-ZV27Z23_Staats_C,ZV27Z23,2020,NA,0,Republican,I,R
PA-4LJ9P38_Ciresi_J,4LJ9P38,2020,http://ciresiforpa.com/,1,Democrat,I,D
PA-0VYW116_Neafcy_T,0VYW116,2020,https://neafcyforstaterep.com/,1,Republican,C,R
PA-0Y05B7M_Dennin_J,0Y05B7M,2020,https://www.jillforpa.com/,1,Democrat,C,D
PA-3V2A74U_Pennycuick_T,3V2A74U,2020,https://www.tracypennycuick.com/,1,Republican,C,R
PA-81ZX85Z_Martin_J,81ZX85Z,2020,https://www.martinfor147.com/,1,Independent,C,O
PA-0658LXF_Daley_M,0658LXF,2020,http://www.maryjodaley.com/,1,Democrat,I,D
PA-0LMU283_Anderson_A,0LMU283,2020,NA,0,Republican,C,R
PA-7093AXF_Briggs_T,7093AXF,2020,NA,0,Democrat,I,D
PA-0EZ0L37_Webster_J,0EZ0L37,2020,https://joewebsterpa.com/,1,Democrat,I,D
PA-I1904NR_Mazza_B,I1904NR,2020,https://bethannforstaterep.com/,1,Republican,C,R
PA-18QVX72_Kassa_J,18QVX72,2020,https://kassaforstaterep.com/,1,Democrat,C,D
PA-8Y02NU0_Stephens_T,8Y02NU0,2020,https://www.votetoddstephens.com/,1,Republican,I,R
PA-G298AD8_Guenst_N,G298AD8,2020,http://nancy4pahouse.com/,1,Democrat,C,D
PA-90Y2WT2_Houck_K,90Y2WT2,2020,https://karenforpa.com/,1,Republican,C,R
PA-58ZSU61_Sr._J,58ZSU61,2020,NA,0,Independent,C,O
PA-6D48N5T_Sanchez_B,6D48N5T,2020,http://bensanchez.org/,1,Democrat,I,D
PA-6C1A93E_Bozzacco_M,6C1A93E,2020,http://marcbozz.com/,1,Independent,C,O
PA-14Z0M3C_Nelson_N,14Z0M3C,2020,https://www.napoleonfor154.com/,1,Democrat,C,D
PA-228SOV0_Bowers_K,228SOV0,2020,http://kathy4pa.com/,1,Republican,C,R
PA-85QU4Y0_Otten_D,85QU4Y0,2020,https://danielle4pa.com/,1,Democrat,I,D
PA-R365M0J_Taylor_M,R365M0J,2020,https://www.taylorforall155.com/,1,Republican,C,R
PA-16X4ZG0_Herrin_D,16X4ZG0,2020,https://www.herrinforpa.com/,1,Democrat,C,D
PA-GII7376_Comitta_C,GII7376,2020,https://www.votecarolyncomitta.com/,1,Democrat,I,D
PA-Y103KB4_Iacono_L,Y103KB4,2020,https://votelen.com/,1,Republican,C,R
PA-1S03W8X_Shusterman_M,1S03W8X,2020,https://www.melissashusterman.com/,1,Democrat,I,D
PA-K6U9E62_Sappey_C,K6U9E62,2020,https://www.christinasappeypa158.com/,1,Democrat,I,D
PA-24VDT56_Roe_E,24VDT56,2020,http://www.ericroe.org/,1,Republican,C,R
PA-73LN58L_Kirkland_B,73LN58L,2020,NA,0,Democrat,I,D
PA-8U0BP72_Moton_R,8U0BP72,2020,https://www.ruthmotonstaterep.com/,1,Republican,C,R
PA-1ORM987_Andrew_A,1ORM987,2020,http://www.antonandrew.com/,1,Democrat,C,D
PA-M21Y2Q1_Williams_C,M21Y2Q1,2020,https://craigwilliamspa160.com/,1,Republican,C,R
PA-G6FK349_Krueger-Braneky_L,G6FK349,2020,https://www.leanne4pa.com/,1,Democrat,I,D
PA-1R73W1A_Shicatano_R,1R73W1A,2020,https://ralph4pa.com/,1,Republican,C,R
PA-Q6UU014_Delloso_D,Q6UU014,2020,https://davefordelco.com/,1,Democrat,I,D
PA-FR4V301_Gaglio_P,FR4V301,2020,https://pete4pa.com/,1,Republican,C,R
PA-1QGH763_Zabel_M,1QGH763,2020,https://www.votezabel.com/,1,Democrat,I,D
PA-209K6MB_McCollum_M,209K6MB,2020,https://mccollum4pa.com/,1,Republican,C,R
PA-63WU03M_Davidson_M,63WU03M,2020,http://www.margodavidson.com/,1,Democrat,I,D
PA-2V6XC94_O'Mara_J,2V6XC94,2020,https://www.voteomara.com/,1,Democrat,I,D
PA-4QN15V3_Smythe_R,4QN15V3,2020,https://bobsmythe.com/,1,Republican,C,R
PA-O2KO178_Vitali_G,O2KO178,2020,https://www.votevitali.com/,1,Democrat,I,D
PA-41YN89L_Boyle_C,41YN89L,2020,https://www.cboyle2020.com/,1,Republican,C,R
PA-W74F5Y6_Howard_K,W74F5Y6,2020,http://kristinehoward.com/,1,Democrat,I,D
PA-2O7R1I9_Leland_W,2O7R1I9,2020,https://wendygrahamleland.com/,1,Republican,C,R
PA-L24A3U2_Ciamacca_D,L24A3U2,2020,https://www.debciamacca.com/,1,Democrat,C,D
PA-2H50UV8_Quinn_C,2H50UV8,2020,http://www.repchrisquinn.com/,1,Republican,I,R
PA-92G1D7B_Klunk_K,92G1D7B,2020,NA,0,Republican,I,R
PA-Z6U33F6_Doyle_M,Z6U33F6,2020,NA,0,Democrat,C,D
PA-6C00FO5_White_M,6C00FO5,2020,https://votemartina.com/,1,Republican,I,R
PA-Q7Q69C0_Buck_P,Q7Q69C0,2020,https://www.buckforpa.com/,1,Democrat,C,D
PA-C1K12V2_Benninghoff_K,C1K12V2,2020,http://www.kerrybenninghoff.com/,1,Republican,I,R
PA-06NQ63M_Boyle_K,06NQ63M,2020,NA,0,Democrat,I,D
PA-W62T03I_Bashir_A,W62T03I,2020,https://aaronforstate.com/,1,Republican,C,R
PA-CX7986P_Driscoll_M,CX7986P,2020,NA,0,Democrat,I,D
PA-U59PY00_Neilson_E,U59PY00,2020,NA,0,Democrat,I,D
PA-2V14V3F_Isaacson_M,2V14V3F,2020,NA,0,Democrat,I,D
PA-47HUU87_McLain_A,47HUU87,2020,https://www.audreyforpa.com/,1,Independent,C,O
PA-61T6G3P_Williams_C,61T6G3P,2020,https://www.claudette4pa176.org/,1,Democrat,C,D
PA-95WS97L_Rader_J,95WS97L,2020,http://www.jackrader.com/,1,Republican,I,R
PA-81I9D5T_Hohenstein_J,81I9D5T,2020,http://www.votehohenstein.com/,1,Democrat,I,D
PA-T03Z98H_Nungesser_J,T03Z98H,2020,NA,0,Republican,C,R
PA-5AA9W26_Mitchell_A,5AA9W26,2020,https://voteannmariemitchell.com/,1,Democrat,C,D
PA-ER1546M_Thomas_W,ER1546M,2020,https://www.votewendi.com/,1,Republican,I,R
PA-43H52KJ_Dawkins_J,43H52KJ,2020,NA,0,Democrat,I,D
PA-WN4715M_Cruz_A,WN4715M,2020,NA,0,Democrat,I,D
PA-CJ999S6_Kenyatta_M,CJ999S6,2020,NA,0,Democrat,I,D
PA-D39K1W1_Sims_B,D39K1W1,2020,NA,0,Democrat,I,D
PA-CA8326P_Murray_D,CA8326P,2020,https://www.murray4phl.com/,1,Republican,C,R
PA-2K93F1B_Ruff_J,2K93F1B,2020,https://www.votejasonruff.com/,1,Democrat,C,D
PA-J8PX718_Mako_Z,J8PX718,2020,NA,0,Republican,I,R
PA-Y00G66V_Fiedler_E,Y00G66V,2020,https://elizabethfiedler.com/,1,Democrat,I,D
PA-MT5391T_Menna_L,MT5391T,2020,NA,0,Republican,C,R
PA-P579Y4P_Young_R,P579Y4P,2020,https://www.reginayoung185.com/,1,Democrat,C,D
PA-7Y159DM_Harris_J,7Y159DM,2020,NA,0,Democrat,I,D
PA-4N41XH3_Blichar_M,4N41XH3,2020,https://www.voteblichar.com/,1,Democrat,C,D
PA-773QQ7J_Day_G,773QQ7J,2020,NA,0,Republican,I,R
PA-6KR85X4_Krajewski_R,6KR85X4,2020,https://rickforwestphilly.com/,1,Democrat,C,D
PA-VE2913H_Rodriguez_A,VE2913H,2020,http://adamforpa.com/,1,Democrat,C,D
PA-52NB90X_Brown_R,52NB90X,2020,http://www.repbrown.com/,1,Republican,I,R
